Time (s),PAC-3310 Concentration (log M),Replicate,Fluorescence (RFU)
225,-10.0,1,50
230,-10.0,1,50
235,-10.0,1,50
240,-10.0,1,50
245,-10.0,1,50
250,-10.0,1,50
255,-10.0,1,50
260,-10.0,1,50
265,-10.0,1,50
270,-10.0,1,50
275,-10.0,1,50
280,-10.0,1,50
285,-10.0,1,49
290,-10.0,1,49
295,-10.0,1,50
300,-10.0,1,50
0,-10.0,2,56
5,-10.0,2,57
10,-10.0,2,58
15,-10.0,2,59
20,-10.0,2,59
25,-10.0,2,60
30,-10.0,2,60
35,-10.0,2,60
40,-10.0,2,61
45,-10.0,2,61
50,-10.0,2,61
55,-10.0,2,61
60,-10.0,2,61
65,-10.0,2,61
70,-10.0,2,61
75,-10.0,2,61
80,-10.0,2,60
85,-10.0,2,61
90,-10.0,2,60
95,-10.0,2,60
100,-10.0,2,60
105,-10.0,2,59
110,-10.0,2,59
115,-10.0,2,59
120,-10.0,2,59
125,-10.0,2,59
130,-10.0,2,59
135,-10.0,2,59
140,-10.0,2,58
145,-10.0,2,57
150,-10.0,2,57
155,-10.0,2,57
160,-10.0,2,57
165,-10.0,2,57
170,-10.0,2,56
175,-10.0,2,56
180,-10.0,2,56
185,-10.0,2,56
190,-10.0,2,56
195,-10.0,2,56
200,-10.0,2,55
205,-10.0,2,55
210,-10.0,2,55
215,-10.0,2,54
220,-10.0,2,54
225,-10.0,2,54
230,-10.0,2,54
235,-10.0,2,54
240,-10.0,2,54
245,-10.0,2,53
250,-10.0,2,53
255,-10.0,2,53
260,-10.0,2,53
265,-10.0,2,53
270,-10.0,2,53
275,-10.0,2,53
280,-10.0,2,52
285,-10.0,2,52
290,-10.0,2,52
295,-10.0,2,52
300,-10.0,2,52
0,-10.0,3,56
5,-10.0,3,57
10,-10.0,3,58
15,-10.0,3,59
20,-10.0,3,60
25,-10.0,3,60
30,-10.0,3,61
35,-10.0,3,62
40,-10.0,3,62
45,-10.0,3,62
50,-10.0,3,62
55,-10.0,3,62
60,-10.0,3,62
65,-10.0,3,62
70,-10.0,3,62
75,-10.0,3,62
80,-10.0,3,62
85,-10.0,3,61
90,-10.0,3,61
95,-10.0,3,61
100,-10.0,3,61
105,-10.0,3,61
110,-10.0,3,60
115,-10.0,3,60
120,-10.0,3,60
125,-10.0,3,60
130,-10.0,3,59
135,-10.0,3,59
140,-10.0,3,59
145,-10.0,3,59
150,-10.0,3,58
155,-10.0,3,58
160,-10.0,3,57
165,-10.0,3,58
170,-10.0,3,57
175,-10.0,3,57
180,-10.0,3,57
185,-10.0,3,56
190,-10.0,3,56
195,-10.0,3,56
200,-10.0,3,56
205,-10.0,3,56
210,-10.0,3,56
215,-10.0,3,55
220,-10.0,3,55
225,-10.0,3,55
230,-10.0,3,54
235,-10.0,3,54
240,-10.0,3,54
245,-10.0,3,54
250,-10.0,3,54
255,-10.0,3,54
260,-10.0,3,54
265,-10.0,3,53
270,-10.0,3,54
275,-10.0,3,53
280,-10.0,3,53
285,-10.0,3,53
290,-10.0,3,53
295,-10.0,3,52
300,-10.0,3,53
0,-10.0,4,55
5,-10.0,4,56
10,-10.0,4,57
15,-10.0,4,57
20,-10.0,4,59
25,-10.0,4,59
30,-10.0,4,60
35,-10.0,4,60
40,-10.0,4,60
45,-10.0,4,60
50,-10.0,4,61
55,-10.0,4,61
60,-10.0,4,61
65,-10.0,4,61
70,-10.0,4,61
75,-10.0,4,61
80,-10.0,4,61
85,-10.0,4,60
90,-10.0,4,60
95,-10.0,4,60
100,-10.0,4,60
105,-10.0,4,60
110,-10.0,4,60
115,-10.0,4,60
120,-10.0,4,60
125,-10.0,4,59
130,-10.0,4,59
135,-10.0,4,59
140,-10.0,4,58
145,-10.0,4,59
150,-10.0,4,58
155,-10.0,4,58
160,-10.0,4,58
165,-10.0,4,58
170,-10.0,4,58
175,-10.0,4,57
180,-10.0,4,57
185,-10.0,4,57
190,-10.0,4,57
195,-10.0,4,57
200,-10.0,4,56
205,-10.0,4,56
210,-10.0,4,56
215,-10.0,4,55
220,-10.0,4,55
225,-10.0,4,55
230,-10.0,4,55
235,-10.0,4,55
240,-10.0,4,55
245,-10.0,4,55
250,-10.0,4,55
255,-10.0,4,54
260,-10.0,4,54
265,-10.0,4,54
270,-10.0,4,54
275,-10.0,4,54
280,-10.0,4,54
285,-10.0,4,54
290,-10.0,4,53
295,-10.0,4,53
300,-10.0,4,53
0,-11.0,1,56
5,-11.0,1,56
10,-11.0,1,57
15,-11.0,1,59
20,-11.0,1,59
25,-11.0,1,59
30,-11.0,1,59
35,-11.0,1,59
40,-11.0,1,59
45,-11.0,1,60
50,-11.0,1,59
55,-11.0,1,59
60,-11.0,1,59
65,-11.0,1,59
70,-11.0,1,59
75,-11.0,1,59
80,-11.0,1,59
85,-11.0,1,58
90,-11.0,1,58
95,-11.0,1,58
100,-11.0,1,57
105,-11.0,1,57
110,-11.0,1,58
115,-11.0,1,57
120,-11.0,1,57
125,-11.0,1,57
130,-11.0,1,56
135,-11.0,1,56
140,-11.0,1,56
145,-11.0,1,56
150,-11.0,1,56
155,-11.0,1,56
160,-11.0,1,56
165,-11.0,1,55
170,-11.0,1,55
175,-11.0,1,55
180,-11.0,1,55
185,-11.0,1,55
190,-11.0,1,55
195,-11.0,1,55
200,-11.0,1,54
205,-11.0,1,55
210,-11.0,1,54
215,-11.0,1,54
220,-11.0,1,54
225,-11.0,1,54
230,-11.0,1,54
235,-11.0,1,54
240,-11.0,1,54
245,-11.0,1,54
250,-11.0,1,54
255,-11.0,1,53
260,-11.0,1,54
265,-11.0,1,54
270,-11.0,1,53
275,-11.0,1,54
280,-11.0,1,53
285,-11.0,1,53
290,-11.0,1,53
295,-11.0,1,53
300,-11.0,1,53
0,-11.0,2,58
5,-11.0,2,58
10,-11.0,2,60
15,-11.0,2,61
20,-11.0,2,61
25,-11.0,2,62
30,-11.0,2,63
35,-11.0,2,63
40,-11.0,2,63
45,-11.0,2,64
50,-11.0,2,64
55,-11.0,2,64
60,-11.0,2,65
65,-11.0,2,64
70,-11.0,2,64
75,-11.0,2,64
80,-11.0,2,64
85,-11.0,2,64
90,-11.0,2,63
95,-11.0,2,63
100,-11.0,2,63
105,-11.0,2,62
110,-11.0,2,63
115,-11.0,2,62
120,-11.0,2,62
125,-11.0,2,62
130,-11.0,2,61
135,-11.0,2,61
140,-11.0,2,61
145,-11.0,2,60
150,-11.0,2,60
155,-11.0,2,60
160,-11.0,2,60
165,-11.0,2,59
170,-11.0,2,60
175,-11.0,2,59
180,-11.0,2,59
185,-11.0,2,59
190,-11.0,2,58
195,-11.0,2,58
200,-11.0,2,58
205,-11.0,2,58
210,-11.0,2,58
215,-11.0,2,58
220,-11.0,2,57
225,-11.0,2,57
230,-11.0,2,57
235,-11.0,2,57
240,-11.0,2,57
245,-11.0,2,56
250,-11.0,2,56
255,-11.0,2,56
260,-11.0,2,56
265,-11.0,2,56
270,-11.0,2,55
275,-11.0,2,55
280,-11.0,2,55
285,-11.0,2,55
290,-11.0,2,54
295,-11.0,2,55
300,-11.0,2,54
0,-11.0,3,60
5,-11.0,3,60
10,-11.0,3,61
15,-11.0,3,63
20,-11.0,3,63
25,-11.0,3,63
30,-11.0,3,64
35,-11.0,3,65
40,-11.0,3,66
45,-11.0,3,66
50,-11.0,3,66
55,-11.0,3,65
60,-11.0,3,66
65,-11.0,3,65
70,-11.0,3,65
75,-11.0,3,66
80,-11.0,3,65
85,-11.0,3,65
90,-11.0,3,65
95,-11.0,3,65
100,-11.0,3,64
105,-11.0,3,64
110,-11.0,3,64
115,-11.0,3,63
120,-11.0,3,64
125,-11.0,3,63
130,-11.0,3,63
135,-11.0,3,62
140,-11.0,3,62
145,-11.0,3,62
150,-11.0,3,62
155,-11.0,3,62
160,-11.0,3,61
165,-11.0,3,61
170,-11.0,3,61
175,-11.0,3,61
180,-11.0,3,60
185,-11.0,3,60
190,-11.0,3,60
195,-11.0,3,59
200,-11.0,3,59
205,-11.0,3,59
210,-11.0,3,59
215,-11.0,3,59
220,-11.0,3,58
225,-11.0,3,58
230,-11.0,3,58
235,-11.0,3,58
240,-11.0,3,57
245,-11.0,3,58
250,-11.0,3,57
255,-11.0,3,57
260,-11.0,3,57
265,-11.0,3,57
270,-11.0,3,56
275,-11.0,3,56
280,-11.0,3,56
285,-11.0,3,56
290,-11.0,3,56
295,-11.0,3,56
300,-11.0,3,56
0,-11.0,4,57
5,-11.0,4,58
10,-11.0,4,59
15,-11.0,4,60
20,-11.0,4,61
25,-11.0,4,61
30,-11.0,4,61
35,-11.0,4,62
40,-11.0,4,63
45,-11.0,4,63
50,-11.0,4,63
55,-11.0,4,64
60,-11.0,4,64
65,-11.0,4,64
70,-11.0,4,64
75,-11.0,4,64
80,-11.0,4,64
85,-11.0,4,64
90,-11.0,4,64
95,-11.0,4,64
100,-11.0,4,63
105,-11.0,4,63
110,-11.0,4,63
115,-11.0,4,63
120,-11.0,4,63
125,-11.0,4,63
130,-11.0,4,62
135,-11.0,4,62
140,-11.0,4,62
145,-11.0,4,62
150,-11.0,4,62
155,-11.0,4,61
160,-11.0,4,61
165,-11.0,4,61
170,-11.0,4,61
175,-11.0,4,60
180,-11.0,4,60
185,-11.0,4,60
190,-11.0,4,60
195,-11.0,4,60
200,-11.0,4,59
205,-11.0,4,60
210,-11.0,4,59
215,-11.0,4,59
220,-11.0,4,59
225,-11.0,4,58
230,-11.0,4,58
235,-11.0,4,58
240,-11.0,4,58
245,-11.0,4,58
250,-11.0,4,58
255,-11.0,4,58
260,-11.0,4,57
265,-11.0,4,57
270,-11.0,4,57
275,-11.0,4,57
280,-11.0,4,57
285,-11.0,4,56
290,-11.0,4,57
295,-11.0,4,56
300,-11.0,4,56
0,Carbachol-only Control (100 nM),1,48
5,Carbachol-only Control (100 nM),1,48
10,Carbachol-only Control (100 nM),1,48
15,Carbachol-only Control (100 nM),1,48
20,Carbachol-only Control (100 nM),1,49
25,Carbachol-only Control (100 nM),1,49
30,Carbachol-only Control (100 nM),1,49
35,Carbachol-only Control (100 nM),1,49
40,Carbachol-only Control (100 nM),1,49
45,Carbachol-only Control (100 nM),1,49
50,Carbachol-only Control (100 nM),1,49
55,Carbachol-only Control (100 nM),1,49
60,Carbachol-only Control (100 nM),1,49
65,Carbachol-only Control (100 nM),1,49
70,Carbachol-only Control (100 nM),1,51
75,Carbachol-only Control (100 nM),1,49
80,Carbachol-only Control (100 nM),1,51
85,Carbachol-only Control (100 nM),1,49
90,Carbachol-only Control (100 nM),1,49
95,Carbachol-only Control (100 nM),1,51
100,Carbachol-only Control (100 nM),1,51
105,Carbachol-only Control (100 nM),1,51
110,Carbachol-only Control (100 nM),1,51
115,Carbachol-only Control (100 nM),1,51
120,Carbachol-only Control (100 nM),1,51
125,Carbachol-only Control (100 nM),1,51
130,Carbachol-only Control (100 nM),1,51
135,Carbachol-only Control (100 nM),1,51
140,Carbachol-only Control (100 nM),1,51
145,Carbachol-only Control (100 nM),1,52
150,Carbachol-only Control (100 nM),1,51
155,Carbachol-only Control (100 nM),1,51
160,Carbachol-only Control (100 nM),1,52
165,Carbachol-only Control (100 nM),1,51
170,Carbachol-only Control (100 nM),1,52
175,Carbachol-only Control (100 nM),1,51
180,Carbachol-only Control (100 nM),1,52
185,Carbachol-only Control (100 nM),1,52
190,Carbachol-only Control (100 nM),1,52
195,Carbachol-only Control (100 nM),1,52
200,Carbachol-only Control (100 nM),1,52
205,Carbachol-only Control (100 nM),1,52
210,Carbachol-only Control (100 nM),1,52
215,Carbachol-only Control (100 nM),1,52
220,Carbachol-only Control (100 nM),1,52
225,Carbachol-only Control (100 nM),1,52
230,Carbachol-only Control (100 nM),1,52
235,Carbachol-only Control (100 nM),1,53
240,Carbachol-only Control (100 nM),1,52
245,Carbachol-only Control (100 nM),1,53
250,Carbachol-only Control (100 nM),1,53
255,Carbachol-only Control (100 nM),1,53
260,Carbachol-only Control (100 nM),1,53
265,Carbachol-only Control (100 nM),1,53
270,Carbachol-only Control (100 nM),1,53
275,Carbachol-only Control (100 nM),1,53
280,Carbachol-only Control (100 nM),1,53
285,Carbachol-only Control (100 nM),1,53
290,Carbachol-only Control (100 nM),1,55
295,Carbachol-only Control (100 nM),1,55
300,Carbachol-only Control (100 nM),1,53
0,Carbachol-only Control (100 nM),2,52
5,Carbachol-only Control (100 nM),2,53
10,Carbachol-only Control (100 nM),2,53
15,Carbachol-only Control (100 nM),2,54
20,Carbachol-only Control (100 nM),2,54
25,Carbachol-only Control (100 nM),2,54
30,Carbachol-only Control (100 nM),2,56
35,Carbachol-only Control (100 nM),2,56
40,Carbachol-only Control (100 nM),2,56
45,Carbachol-only Control (100 nM),2,57
50,Carbachol-only Control (100 nM),2,56
55,Carbachol-only Control (100 nM),2,56
60,Carbachol-only Control (100 nM),2,56
65,Carbachol-only Control (100 nM),2,57
70,Carbachol-only Control (100 nM),2,56
75,Carbachol-only Control (100 nM),2,57
80,Carbachol-only Control (100 nM),2,57
85,Carbachol-only Control (100 nM),2,57
90,Carbachol-only Control (100 nM),2,57
95,Carbachol-only Control (100 nM),2,57
100,Carbachol-only Control (100 nM),2,57
105,Carbachol-only Control (100 nM),2,57
110,Carbachol-only Control (100 nM),2,57
115,Carbachol-only Control (100 nM),2,57
120,Carbachol-only Control (100 nM),2,56
125,Carbachol-only Control (100 nM),2,57
130,Carbachol-only Control (100 nM),2,56
135,Carbachol-only Control (100 nM),2,57
140,Carbachol-only Control (100 nM),2,56
145,Carbachol-only Control (100 nM),2,56
150,Carbachol-only Control (100 nM),2,57
155,Carbachol-only Control (100 nM),2,56
160,Carbachol-only Control (100 nM),2,56
165,Carbachol-only Control (100 nM),2,56
170,Carbachol-only Control (100 nM),2,56
175,Carbachol-only Control (100 nM),2,56
180,Carbachol-only Control (100 nM),2,56
185,Carbachol-only Control (100 nM),2,56
190,Carbachol-only Control (100 nM),2,56
195,Carbachol-only Control (100 nM),2,56
200,Carbachol-only Control (100 nM),2,56
205,Carbachol-only Control (100 nM),2,56
210,Carbachol-only Control (100 nM),2,56
215,Carbachol-only Control (100 nM),2,56
220,Carbachol-only Control (100 nM),2,56
225,Carbachol-only Control (100 nM),2,56
230,Carbachol-only Control (100 nM),2,56
235,Carbachol-only Control (100 nM),2,56
240,Carbachol-only Control (100 nM),2,54
245,Carbachol-only Control (100 nM),2,56
250,Carbachol-only Control (100 nM),2,54
255,Carbachol-only Control (100 nM),2,56
260,Carbachol-only Control (100 nM),2,56
265,Carbachol-only Control (100 nM),2,54
270,Carbachol-only Control (100 nM),2,54
275,Carbachol-only Control (100 nM),2,54
280,Carbachol-only Control (100 nM),2,54
285,Carbachol-only Control (100 nM),2,54
290,Carbachol-only Control (100 nM),2,54
295,Carbachol-only Control (100 nM),2,54
300,Carbachol-only Control (100 nM),2,54
0,Carbachol-only Control (100 nM),3,52
5,Carbachol-only Control (100 nM),3,52
10,Carbachol-only Control (100 nM),3,53
15,Carbachol-only Control (100 nM),3,55
20,Carbachol-only Control (100 nM),3,55
25,Carbachol-only Control (100 nM),3,55
30,Carbachol-only Control (100 nM),3,55
35,Carbachol-only Control (100 nM),3,55
40,Carbachol-only Control (100 nM),3,56
45,Carbachol-only Control (100 nM),3,55
50,Carbachol-only Control (100 nM),3,56
55,Carbachol-only Control (100 nM),3,55
60,Carbachol-only Control (100 nM),3,55
65,Carbachol-only Control (100 nM),3,55
70,Carbachol-only Control (100 nM),3,56
75,Carbachol-only Control (100 nM),3,55
80,Carbachol-only Control (100 nM),3,55
85,Carbachol-only Control (100 nM),3,55
90,Carbachol-only Control (100 nM),3,55
95,Carbachol-only Control (100 nM),3,55
100,Carbachol-only Control (100 nM),3,55
105,Carbachol-only Control (100 nM),3,55
110,Carbachol-only Control (100 nM),3,55
115,Carbachol-only Control (100 nM),3,56
120,Carbachol-only Control (100 nM),3,55
125,Carbachol-only Control (100 nM),3,55
130,Carbachol-only Control (100 nM),3,56
135,Carbachol-only Control (100 nM),3,55
140,Carbachol-only Control (100 nM),3,55
145,Carbachol-only Control (100 nM),3,55
150,Carbachol-only Control (100 nM),3,55
155,Carbachol-only Control (100 nM),3,55
160,Carbachol-only Control (100 nM),3,56
165,Carbachol-only Control (100 nM),3,56
170,Carbachol-only Control (100 nM),3,55
175,Carbachol-only Control (100 nM),3,55
180,Carbachol-only Control (100 nM),3,55
185,Carbachol-only Control (100 nM),3,55
190,Carbachol-only Control (100 nM),3,55
195,Carbachol-only Control (100 nM),3,55
200,Carbachol-only Control (100 nM),3,55
205,Carbachol-only Control (100 nM),3,55
210,Carbachol-only Control (100 nM),3,55
215,Carbachol-only Control (100 nM),3,55
220,Carbachol-only Control (100 nM),3,55
225,Carbachol-only Control (100 nM),3,55
230,Carbachol-only Control (100 nM),3,55
235,Carbachol-only Control (100 nM),3,55
240,Carbachol-only Control (100 nM),3,55
245,Carbachol-only Control (100 nM),3,55
250,Carbachol-only Control (100 nM),3,55
255,Carbachol-only Control (100 nM),3,55
260,Carbachol-only Control (100 nM),3,53
265,Carbachol-only Control (100 nM),3,55
270,Carbachol-only Control (100 nM),3,55
275,Carbachol-only Control (100 nM),3,55
280,Carbachol-only Control (100 nM),3,55
285,Carbachol-only Control (100 nM),3,55
290,Carbachol-only Control (100 nM),3,55
295,Carbachol-only Control (100 nM),3,55
300,Carbachol-only Control (100 nM),3,55
0,Carbachol-only Control (100 nM),4,53
5,Carbachol-only Control (100 nM),4,55
10,Carbachol-only Control (100 nM),4,55
15,Carbachol-only Control (100 nM),4,56
20,Carbachol-only Control (100 nM),4,56
25,Carbachol-only Control (100 nM),4,56
30,Carbachol-only Control (100 nM),4,56
35,Carbachol-only Control (100 nM),4,57
40,Carbachol-only Control (100 nM),4,57
45,Carbachol-only Control (100 nM),4,57
50,Carbachol-only Control (100 nM),4,57
55,Carbachol-only Control (100 nM),4,56
60,Carbachol-only Control (100 nM),4,56
65,Carbachol-only Control (100 nM),4,56
70,Carbachol-only Control (100 nM),4,56
75,Carbachol-only Control (100 nM),4,56
80,Carbachol-only Control (100 nM),4,55
85,Carbachol-only Control (100 nM),4,55
90,Carbachol-only Control (100 nM),4,55
95,Carbachol-only Control (100 nM),4,55
100,Carbachol-only Control (100 nM),4,55
105,Carbachol-only Control (100 nM),4,55
110,Carbachol-only Control (100 nM),4,55
115,Carbachol-only Control (100 nM),4,53
120,Carbachol-only Control (100 nM),4,55
125,Carbachol-only Control (100 nM),4,53
130,Carbachol-only Control (100 nM),4,53
135,Carbachol-only Control (100 nM),4,53
140,Carbachol-only Control (100 nM),4,53
145,Carbachol-only Control (100 nM),4,53
150,Carbachol-only Control (100 nM),4,53
155,Carbachol-only Control (100 nM),4,53
160,Carbachol-only Control (100 nM),4,53
165,Carbachol-only Control (100 nM),4,53
170,Carbachol-only Control (100 nM),4,53
175,Carbachol-only Control (100 nM),4,53
180,Carbachol-only Control (100 nM),4,53
185,Carbachol-only Control (100 nM),4,53
190,Carbachol-only Control (100 nM),4,53
195,Carbachol-only Control (100 nM),4,53
200,Carbachol-only Control (100 nM),4,52
205,Carbachol-only Control (100 nM),4,53
210,Carbachol-only Control (100 nM),4,52
215,Carbachol-only Control (100 nM),4,53
220,Carbachol-only Control (100 nM),4,53
225,Carbachol-only Control (100 nM),4,53
230,Carbachol-only Control (100 nM),4,53
235,Carbachol-only Control (100 nM),4,53
240,Carbachol-only Control (100 nM),4,53
245,Carbachol-only Control (100 nM),4,53
250,Carbachol-only Control (100 nM),4,53
255,Carbachol-only Control (100 nM),4,52
260,Carbachol-only Control (100 nM),4,53
265,Carbachol-only Control (100 nM),4,52
270,Carbachol-only Control (100 nM),4,52
275,Carbachol-only Control (100 nM),4,52
280,Carbachol-only Control (100 nM),4,52
285,Carbachol-only Control (100 nM),4,52
290,Carbachol-only Control (100 nM),4,52
295,Carbachol-only Control (100 nM),4,52
300,Carbachol-only Control (100 nM),4,52
